# Sea ports, keyed by UN/LOCODE. Source: marchah/sea-ports (MIT).
# Columns: code,lat,lon,type,flags
# flags is a bitfield: 1 = military, 2 = helipad (rotorcraft only). It picks the pictogram
# on the dial -- see render/SiteGlyph.kt -- and nothing else; ranking is by type alone.
# No record carries flag 1 yet. The source has no navy field, and a LOCODE names a place
# rather than a facility -- USSAN is San Diego the commercial port, which also happens to
# host a fleet, and JPYOK is Yokohama, not the naval base at Yokosuka (JPYOS). Flagging
# these from memory is how you ship a warship glyph on a container terminal, so they stay
# civil until someone checks each one. The warship silhouette is wired up and tested.
code,lat,lon,type,flags
GBCFG,54.72619,-5.81012,1,0
GBCHD,56.59980,-3.00630,1,0
GBCYN,54.97000,-5.02000,1,0
GBDUN,56.50000,-2.97000,1,0
GBDVR,51.12788,1.31340,1,0
GBEDI,55.95000,-3.20000,1,0
GBELL,53.20683,-2.88740,1,0
GBEON,50.70531,-3.07187,1,0
GBFAL,50.15257,-5.06627,1,0
GBFAW,50.82681,-1.35023,1,0
GBFRB,57.68000,-2.02000,1,0
GBFXT,51.96173,1.35126,1,0
GBGCI,49.44820,-2.58949,1,0
GBGLW,55.83000,-4.25000,1,0
GBGOO,53.72000,-0.87000,1,0
GBGRG,56.00000,-3.72000,1,0
GBGRK,55.93000,-4.75000,1,0
GBGSY,53.53000,-0.50000,1,0
GBGTY,52.59823,1.72805,1,0
GBGVS,51.44188,0.37076,1,0
GBHRW,51.93473,1.26030,1,0
GBHUL,53.73000,-0.32000,1,0
GBIMM,53.60000,-0.22000,1,0
GBINK,56.03004,-3.39879,1,0
GBINV,57.47777,-4.22472,1,0
GBIPS,52.05674,1.14822,1,0
GBIRL,53.43000,-2.42000,1,0
GBKLN,52.75000,0.38000,1,0
GBLAN,54.04657,-2.80074,1,0
GBLGP,51.50000,0.48000,1,0
GBLIV,53.42000,-3.00000,1,0
GBLON,51.50735,-0.12776,1,0
GBMAL,51.73180,0.67145,1,0
GBMCD,57.67000,-2.48000,1,0
GBMID,54.57000,-1.15000,1,0
GBMNS,58.91635,-3.31081,1,0
GBMON,56.70000,-2.45000,1,0
GBMRY,54.71444,-3.49494,1,0
GBNCL,54.97000,-1.60000,1,0
GBNFT,51.44107,0.33694,1,0
GBNHV,50.79307,0.04557,1,0
GBNLN,53.83519,-2.21938,1,0
GBNPT,51.58119,-3.03059,1,0
GBPFT,51.48671,0.24331,1,0
GBPLY,50.40000,-4.12000,1,0
GBPME,50.81977,-1.08798,1,0
GBPOO,50.71505,-1.98725,1,0
GBPRE,53.75000,-2.72000,1,0
GBPRU,51.47000,-2.72000,1,0
GBPST,51.94448,1.25585,1,0
GBQUB,51.41729,0.74702,1,0
GBRYE,50.94971,0.73726,1,0
GBSCA,54.28311,-0.39975,1,0
GBSHS,51.44011,0.76416,1,0
GBSOU,50.90970,-1.40435,1,0
GBSOW,52.58000,-2.30000,1,0
GBSSH,54.98000,-1.42000,1,0
GBSUN,54.90000,-1.38000,1,0
GBSVT,51.50000,0.03000,1,0
GBSWA,51.63000,-3.97000,1,0
GBTEE,54.58000,-1.15000,1,0
GBTHP,51.27871,0.52173,1,0
GBTIL,51.46302,0.36050,1,0
GBTYN,55.00000,-1.43000,1,0
GBWDN,53.35000,-2.73000,1,0
GBWOR,54.64357,-3.54275,1,0
GBYVZ,51.74388,-2.27903,1,0
GDSTG,12.05610,-61.74880,1,0
GEBUS,41.61675,41.63675,1,0
GEPTI,42.15826,41.67137,1,0
GETBS,41.71514,44.82710,1,0
GFCAY,4.92242,-52.31345,1,0
GFDDC,4.85000,-52.27000,1,0
GHTEM,5.70892,0.01866,1,0
GHTKD,4.90158,-1.78310,1,0
GIGIB,36.14077,-5.35360,1,0
GMBJL,13.45488,-16.57903,1,0
GNCKY,9.64119,-13.57840,1,0
GPBBR,16.00000,-61.72000,1,0
GPGUS,17.89688,-62.84865,1,0
GPPTP,16.23769,-61.53404,1,0
GPSBH,16.25441,-61.53235,1,0
GQBSG,1.85332,9.77902,1,0
GQSSG,3.75041,8.73710,1,0
GRAST,38.53000,21.08000,1,0
GREEU,38.03000,23.53000,1,0
GRHER,35.33000,25.17000,1,0
GRPIR,37.93000,23.62000,1,0
GRRHO,36.43496,28.21748,1,0
GRSKG,40.63000,22.95000,1,0
GRVOL,39.37000,22.95000,1,0
GTCHR,14.30000,-91.92000,1,0
GTGUA,14.63491,-90.50688,1,0
GTPBR,15.69536,-88.58552,1,0
GTPRQ,13.93063,-90.75803,1,0
GTSTC,15.70000,-88.62000,1,0
GUGUM,13.44430,144.79373,1,0
GWOXB,11.85000,-15.58000,1,0
GYGEO,6.80128,-58.15513,1,0
HKHKG,22.39643,114.10950,1,0
HNAMP,13.29165,-87.65195,1,0
HNLCE,15.77029,-86.79190,1,0
HNPCA,16.01733,-85.95855,1,0
HNPCR,15.82507,-87.92858,1,0
HNRTB,16.30000,-86.55000,1,0
HNSLO,13.43262,-87.45544,1,0
HNTEA,15.77326,-87.46535,1,0
HRDBV,42.65000,18.08000,1,0
HRPLE,43.05000,17.43000,1,0
HRRJK,45.33000,14.40000,1,0
HRSPU,43.50000,16.45000,1,0
HTCAP,19.75000,-72.20000,1,0
HTPAP,18.59439,-72.30743,1,0
HUBUD,47.49791,19.04023,1,0
IDAMA,-4.86529,136.79761,1,0
IDBDJ,-3.31861,114.59438,1,0
IDBIT,1.13218,124.63034,1,0
IDBLW,3.78430,98.69422,1,0
IDBNT,0.29335,101.70683,1,0
IDBPN,-1.28000,116.83000,1,0
IDBTM,1.08283,104.03045,1,0
IDBUN,0.73620,101.81890,1,0
IDBUR,-1.24600,116.85664,1,0
IDCIG,-6.01187,105.98767,1,0
IDDJB,-1.61012,103.61312,1,0
IDDJJ,-2.59160,140.66900,1,0
IDJKT,-6.13000,106.83000,1,0
IDKAB,1.05000,104.13000,1,0
IDLBM,1.00000,104.27000,1,0
IDMAK,-5.12000,119.40000,1,0
IDMES,3.59520,98.67222,1,0
IDMRK,-5.93493,106.00646,1,0
IDPDG,-0.95000,100.35000,1,0
IDPJG,-5.46412,105.32190,1,0
IDPKU,0.50707,101.44778,1,0
IDPLM,-2.97607,104.77543,1,0
IDPNJ,-5.46412,105.32190,1,0
IDPNK,-0.02633,109.34250,1,0
IDPWG,0.63000,101.62000,1,0
IDSEQ,1.35014,102.07754,1,0
IDSRG,-6.97000,110.48000,1,0
IDSRI,-0.49482,117.14362,1,0
IDSUB,-7.23000,112.75000,1,0
IDTAB,-3.68000,114.42000,1,0
IDTBG,-5.44587,105.26702,1,0
IDTPP,-6.13206,106.87148,1,0
IDTTI,3.32629,99.15669,1,0
IDUPG,-5.07775,119.54948,1,0
IEDRO,53.71786,-6.35610,1,0
IEDUB,53.34981,-6.26031,1,0
IEFOV,52.61053,-9.10511,1,0
IEGWY,53.27067,-9.05679,1,0
IEKLN,51.70605,-8.52250,1,0
IEORK,51.89689,-8.48632,1,0
IEWAT,52.25000,-7.10000,1,0
ILASH,31.80438,34.65531,1,0
ILHAD,32.43405,34.91965,1,0
ILHFA,32.79405,34.98957,1,0
ILNAT,32.33000,34.87000,1,0
ILRMG,32.08000,34.80000,1,0
ILTLV,32.05000,34.75000,1,0
INAGR,27.17667,78.00807,1,0
INKAK,16.98910,82.24750,1,0
INAMD,23.03000,72.62000,1,0
INBLR,12.98000,77.58000,1,0
INBOM,18.97000,72.82000,1,0
INCCU,22.57000,88.35000,1,0
INCDL,11.74470,79.76802,1,0
INCJB,11.01684,76.95583,1,0
INCOK,9.97000,76.23000,1,0
INDAM,20.39737,72.83280,1,0
INDRI,28.57000,77.55000,1,0
INGOI,15.29933,74.12400,1,0
INHAL,22.06667,88.06981,1,0
INHYD,15.12838,79.17661,1,0
INICD,28.60000,77.20000,1,0
INIXE,12.91414,74.85596,1,0
INIXY,23.03000,70.22000,1,0
INJAI,26.92000,75.82000,1,0
INJDH,26.25000,73.03000,1,0
INKNU,26.44992,80.33187,1,0
INKRI,14.28860,80.12485,1,0
INLUH,30.90096,75.85728,1,0
INMAA,13.08000,80.28000,1,0
INMOR,28.83000,78.78000,1,0
INMRM,15.40000,73.78000,1,0
INMUN,22.83952,69.72133,1,0
INNAG,21.14580,79.08815,1,0
INNSA,18.94972,72.95049,1,0
INPAP,29.39095,76.96350,1,0
INPAV,20.97000,71.55000,1,0
INPIR,22.61325,75.68229,1,0
INPNQ,18.52043,73.85674,1,0
INSTV,21.17000,72.83000,1,0
INTUT,8.78000,78.13000,1,0
INVTZ,17.70000,83.30000,1,0
INVVA,20.91590,70.36285,1,0
IQUQR,30.03000,47.93000,1,0
IRBKM,30.43000,49.10000,1,0
IRBND,27.18000,56.27000,1,0
IRBUZ,28.97000,50.83000,1,0
IRKHO,30.42562,48.18912,1,0
IRZBR,25.29688,60.64593,1,0
ISESK,-14.05390,65.07265,1,0
ISGRT,64.36038,-21.77581,1,0
ISREY,64.15000,-21.95000,1,0
ITAOI,43.63000,13.50000,1,0
ITAUG,37.22000,15.22000,1,0
ITBRI,41.13000,16.85000,1,0
ITCAG,39.22000,9.12000,1,0
ITCRV,39.08000,17.13000,1,0
ITCTA,37.50000,15.10000,1,0
ITCVV,42.10000,11.80000,1,0
ITFAE,44.28985,11.87741,1,0
ITGAE,41.20000,13.58000,1,0
ITGIT,38.42000,15.90000,1,0
ITGOA,44.42000,8.95000,1,0
ITLIV,43.55000,10.32000,1,0
ITMIL,45.46542,9.18592,1,0
ITMNF,45.80505,13.53317,1,0
ITMOD,44.64713,10.92523,1,0
ITNAP,40.83000,14.25000,1,0
ITPDA,45.40643,11.87676,1,0
ITPES,43.90000,12.92000,1,0
ITPGA,44.67807,12.23957,1,0
ITPMO,38.12000,13.37000,1,0
ITPRJ,40.55000,14.23000,1,0
ITPSR,42.47000,14.23000,1,0
ITPVE,39.20000,8.38000,1,0
ITRAN,44.41836,12.20353,1,0
ITSAL,40.68244,14.76810,1,0
ITSPE,44.12000,9.83000,1,0
ITSVN,44.28000,8.50000,1,0
ITTAR,40.48000,17.23000,1,0
ITTPS,38.02000,12.48000,1,0
ITTRN,45.07031,7.68686,1,0
ITTRS,45.64953,13.77682,1,0
ITVCE,45.43000,12.33000,1,0
ITVDL,44.27000,8.45000,1,0
ITVIA,43.86573,10.25131,1,0
JMKIN,18.04233,-76.80289,1,0
JMMBJ,18.47622,-77.89389,1,0
JMOCJ,18.40568,-77.09674,1,0
JMPKS,17.89398,-77.13198,1,0
JOAQJ,29.53000,35.00000,1,0
JPABU,31.58298,131.40416,1,0
JPAOJ,40.82207,140.74736,1,0
JPAXT,39.72001,140.10256,1,0
JPCHB,35.60727,140.10629,1,0
JPFKY,34.48590,133.36231,1,0
JPHHE,40.51228,141.48840,1,0
JPHIB,34.45748,133.92214,1,0
JPHIC,36.39661,140.53468,1,0
JPHIJ,34.38520,132.45529,1,0
JPHIM,34.81515,134.68535,1,0
JPHKD,41.76879,140.72881,1,0
JPHKT,33.60000,130.42000,1,0
JPHMD,34.89930,132.07978,1,0
JPHMM,34.71083,137.72613,1,0
JPHSM,32.42752,131.66902,1,0
JPHTC,36.59915,140.65147,1,0
JPIHA,33.96029,133.28335,1,0
JPIMB,34.06610,132.99786,1,0
JPIMI,33.26459,129.88027,1,0
JPISG,24.33000,124.15000,1,0
JPISI,43.17138,141.31552,1,0
JPISM,38.43448,141.30292,1,0
JPISS,32.05000,130.60000,1,0
JPIWK,34.16656,132.21885,1,0
JPIYM,33.84162,132.76568,1,0
JPKCZ,33.55880,133.53117,1,0
JPKGA,34.75695,134.84118,1,0
JPKIJ,37.91619,139.03641,1,0
JPKMJ,32.80310,130.70789,1,0
JPKND,33.59035,130.40172,1,0
JPKNU,35.18019,136.90656,1,0
JPKNZ,36.56133,136.65621,1,0
JPKOJ,31.59655,130.55712,1,0
JPKRE,34.24925,132.56580,1,0
JPKSM,35.96576,140.64481,1,0
JPKUH,42.98485,144.38136,1,0
JPKWS,35.53091,139.70305,1,0
JPKZU,35.60727,140.10629,1,0
JPMAI,35.01164,135.76803,1,0
JPMII,33.04975,130.48019,1,0
JPMOJ,33.90000,130.97000,1,0
JPMUR,42.31523,140.97380,1,0
JPMYJ,33.83916,132.76558,1,0
JPNAH,26.21231,127.67916,1,0
JPNAN,34.00000,131.53000,1,0
JPNAO,37.18586,138.25504,1,0
JPNAS,34.45970,133.99569,1,0
JPNGO,35.18145,136.90640,1,0
JPNGS,32.75029,129.87767,1,0
JPOIT,33.23956,131.60927,1,0
JPOKA,26.33443,127.80558,1,0
JPOMZ,34.63799,138.12813,1,0
JPONA,36.94909,140.90559,1,0
JPONO,34.40888,133.20489,1,0
JPOSA,34.67000,135.50000,1,0
JPOTK,34.23798,132.22248,1,0
JPSAG,33.24895,131.87552,1,0
JPSBS,31.49544,131.04534,1,0
JPSDJ,38.13000,140.92000,1,0
JPSDS,38.26884,140.87210,1,0
JPSDU,35.60727,140.10629,1,0
JPSEN,31.82000,130.25000,1,0
JPSHS,33.95783,130.94146,1,0
JPSKD,34.31632,133.86051,1,0
JPSKM,34.69127,135.18307,1,0
JPSKT,38.91443,139.83652,1,0
JPSMA,37.79662,140.91947,1,0
JPSMN,35.53959,133.23149,1,0
JPSMZ,35.01589,138.48953,1,0
JPTAK,34.34279,134.04657,1,0
JPTBT,33.88000,130.83000,1,0
JPTGO,34.97556,138.38276,1,0
JPTHS,35.18019,136.90656,1,0
JPTKS,34.07027,134.55484,1,0
JPTKY,34.06475,131.81444,1,0
JPTMI,33.07218,131.86128,1,0
JPTMK,42.63430,141.60537,1,0
JPTND,34.07489,131.76005,1,0
JPTOK,42.91500,143.69100,1,0
JPTOS,36.69595,137.21368,1,0
JPTOY,36.69595,137.21368,1,0
JPTRG,35.64524,136.05544,1,0
JPTYO,35.68000,139.75000,1,0
JPUBJ,33.95151,131.24679,1,0
JPUKB,34.68000,135.17000,1,0
JPUNT,26.68177,128.00331,1,0
JPWAK,34.23051,135.17081,1,0
JPYAT,32.50744,130.60174,1,0
JPYKK,34.96516,136.62448,1,0
JPYOK,35.45000,139.65000,1,0
JPYOS,35.28000,139.67000,1,0
JPYWT,33.85000,130.80000,1,0
KEMBA,-4.04348,39.66821,1,0
KENBO,-1.29207,36.82195,1,0
KHKOS,10.60000,103.52000,1,0
KHPNH,11.54487,104.89217,1,0
KITRW,1.32905,172.97905,1,0
KMMUT,-12.15000,44.38000,1,0
KMYVA,-11.71722,43.24731,1,0
KNBAS,17.30261,-62.71769,1,0
KNNEV,17.15000,-62.58000,1,0
KPCHO,41.76697,129.72340,1,0
KPWON,39.15385,127.44600,1,0
KRCHA,33.50000,126.52000,1,0
KRCHF,35.13000,128.65000,1,0
KRCHG,36.00000,126.68000,1,0
KRCHO,36.80000,127.15000,1,0
KRCHU,36.97000,127.92000,1,0
KRCHW,35.22000,128.67000,1,0
KRCWO,36.63000,127.48000,1,0
KRGYG,37.65000,126.82000,1,0
KRHIN,35.17000,128.08000,1,0
KRHYG,35.52000,127.72000,1,0
KRHYP,35.68000,128.43000,1,0
KRICH,37.47679,126.61690,1,0
KRINC,37.45000,126.62000,1,0
KRJEO,35.57000,126.85000,1,0
KRJGE,34.90000,128.68000,1,0
KRJHG,34.67000,126.90000,1,0
KRKAN,34.93000,127.70000,1,0
KRKJE,34.85000,128.58000,1,0
KRKMC,36.12000,128.10000,1,0
KRKPO,36.03000,129.37000,1,0
KRKUM,36.12000,128.33000,1,0
KRKUV,35.98000,126.72000,1,0
KRKWJ,35.15000,126.90000,1,0
KRKWU,37.40000,127.25000,1,0
KRMAS,35.20000,128.57000,1,0
KRMOK,34.80000,126.38000,1,0
KRNYJ,34.72000,127.33000,1,0
KRNYU,37.63000,127.20000,1,0
KROKP,34.88000,128.70000,1,0
KRONS,35.43000,129.35000,1,0
KRPUS,35.13000,129.05000,1,0
KRSCP,34.92000,128.07000,1,0
KRSEL,37.52000,126.93000,1,0
KRSSA,36.78000,126.45000,1,0
KRTAE,35.87000,128.58000,1,0
KRTJN,36.32000,127.42000,1,0
KRTYG,34.83000,128.42000,1,0
KRUSN,35.53000,129.32000,1,0
KRYES,36.68000,126.83000,1,0
KRYOS,34.75000,127.72000,1,0
KWKWI,29.37586,47.97741,1,0
KWSAA,29.03000,48.13000,1,0
KWSWK,29.36719,47.96709,1,0
KYGCM,19.28000,-81.35000,1,0
KYGEC,19.30000,-81.38000,1,0
LBBEY,33.83000,35.48000,1,0
LBKYE,34.43809,35.83084,1,0
LCCAS,14.02000,-60.97000,1,0
LCSLU,13.70000,-60.93000,1,0
LCVIF,13.72061,-60.94964,1,0
LKCMB,6.92000,79.85000,1,0
LRMLW,6.30000,-10.80000,1,0
LTKLJ,55.70329,21.14428,1,0
LVAIZ,57.69488,25.27645,1,0
LVRIX,56.96103,24.09353,1,0
LVSAL,57.70696,24.49239,1,0
LVVNT,57.28337,21.85876,1,0
LYBEN,32.09477,20.18791,1,0
LYKHO,32.65000,14.27000,1,0
LYMRA,32.31968,15.10251,1,0
LYTIP,32.88721,13.19134,1,0
MAAGA,30.42775,-9.59811,1,0
MACAS,33.58000,-7.60000,1,0
MAELJ,33.25000,-8.50000,1,0
MAMOH,33.68351,-7.38485,1,0
MANNA,34.25405,-6.58902,1,0
MAPTM,35.74077,-5.79073,1,0
MASFI,32.30082,-9.22720,1,0
MATNG,35.78000,-5.82000,1,0
MCMON,43.73741,7.42082,1,0
MDGIU,45.47000,28.18000,1,0
MEBAR,42.08000,19.08000,1,0
MGDIE,-12.32313,49.29428,1,0
MGEHL,-25.10000,46.95000,1,0
MGMJN,-15.69215,46.33369,1,0
MGNOS,-13.33000,48.25000,1,0
MGTLE,-23.35162,43.68549,1,0
MGTMM,-18.14428,49.39578,1,0
MGTOA,-18.14428,49.39578,1,0
MHMAJ,7.10000,171.38000,1,0
MLBKO,12.63923,-8.00289,1,0
MMRGN,16.86607,96.19513,1,0
MOMFM,22.20000,113.53000,1,0
MPSPN,15.17780,145.75097,1,0
MQFDF,14.61606,-61.05878,1,0
MRNDB,20.94252,-17.03623,1,0
MRNKC,18.07353,-15.95824,1,0
MTMAR,35.83000,14.53000,1,0
MTMGZ,35.89050,14.41993,1,0
MTMLA,35.88000,14.50000,1,0
MUPLU,-20.16690,57.50233,1,0
MVMLE,4.17000,73.50000,1,0
MWBLZ,-15.76667,35.01679,1,0
MXACA,16.85000,-99.87000,1,0
MXATM,22.40000,-97.92000,1,0
MXCOA,18.13000,-94.40000,1,0
MXESE,31.85000,-116.60000,1,0
MXGYM,27.92000,-110.88000,1,0
MXMEX,19.43000,-99.13000,1,0
MXPGO,21.27000,-89.65000,1,0
MXPMS,20.83000,-86.87000,1,0
MXREX,26.08000,-98.28000,1,0
MXSCX,16.17000,-95.18000,1,0
MXTAM,22.25000,-97.87000,1,0
MXTPB,25.60000,-109.05000,1,0
MXVER,19.20000,-96.08000,1,0
MXZLO,19.05000,-104.30000,1,0
MYBKI,5.98041,116.07346,1,0
MYBTU,3.17132,113.04191,1,0
MYBWH,5.41051,100.37084,1,0
MYJHB,1.49266,103.74136,1,0
MYKCH,1.60768,110.37854,1,0
MYKUA,3.96083,103.43000,1,0
MYLBU,5.28315,115.23082,1,0
MYMEP,2.43092,103.83612,1,0
MYMKZ,2.18959,102.25009,1,0
MYMUA,2.06305,102.58487,1,0
MYMYY,4.39949,113.99138,1,0
MYPEN,5.41630,100.32337,1,0
MYPGU,1.47029,103.90297,1,0
MYPKG,3.00000,101.40000,1,0
MYSBW,2.28728,111.83053,1,0
MYSDK,5.83944,118.11717,1,0
MYTBA,4.59333,113.97694,1,0
MYTGG,5.32962,103.13701,1,0
MYTPP,1.37000,103.55000,1,0
MYTWU,4.24465,117.89119,1,0
MYWSP,2.95000,101.30000,1,0
MZBEW,-19.79638,34.88449,1,0
MZMNC,-14.56561,40.68543,1,0
MZMPM,-25.89197,32.60514,1,0
MZPOL,-12.97320,40.51780,1,0
MZUEL,-17.85026,36.92186,1,0
NALUD,-26.65000,15.17000,1,0
NAWVB,-22.93896,14.52475,1,0
NCNOU,-22.27000,166.45000,1,0
NGAPP,6.45528,3.36408,1,0
NGCBQ,4.97572,8.34170,1,0
NGLOS,6.52438,3.37921,1,0
NGONN,4.72000,7.15000,1,0
NGPHC,4.81555,7.04984,1,0
NGTIN,6.43348,3.34291,1,0
NGWAR,5.55440,5.79320,1,0
NICIO,12.49074,-87.17843,1,0
NIMGA,12.11499,-86.23617,1,0
NLALK,52.63238,4.75338,1,0
NLAMS,52.37022,4.89517,1,0
NLBZM,51.50000,4.30000,1,0
NLDOR,51.81330,4.69009,1,0
NLEEM,53.43859,6.83549,1,0
NLGRQ,53.21938,6.56650,1,0
NLHVH,51.98063,4.13418,1,0
NLIJM,52.47000,4.60000,1,0
NLMOE,51.70182,4.62735,1,0
NLRTM,51.92000,4.50000,1,0
NLTNZ,51.33229,3.83243,1,0
NLVEL,52.45206,4.63059,1,0
NLVLA,51.91207,4.34944,1,0
NLVLI,51.45367,3.57091,1,0
NLZAA,52.44204,4.82920,1,0
NLZEW,52.35000,5.55000,1,0
NOAAV,60.42000,6.42000,1,0
NOAES,62.47000,6.15000,1,0
NOAGO,60.40000,5.02000,1,0
NOAND,62.57000,7.70000,1,0
NOASV,60.10000,5.15000,1,0
NOBGO,60.38000,5.32000,1,0
NOBOO,67.28000,14.37000,1,0
NOBVK,59.05000,9.70000,1,0
NODRM,59.73000,10.23000,1,0
NOEGD,58.37301,5.89917,1,0
NOFKG,60.51194,5.23971,1,0
NOFRK,59.20000,10.92000,1,0
NOFRO,61.60000,5.02000,1,0
NOFUS,60.20000,5.62000,1,0
NOGJM,62.95103,7.76289,1,0
NOHAL,59.10000,11.37000,1,0
NOHAU,59.40000,5.25000,1,0
NOHES,63.56377,9.19316,1,0
NOHLA,59.60000,9.18000,1,0
NOHOG,67.13000,15.02000,1,0
NOHOY,59.23000,10.45000,1,0
NOHRI,62.37000,6.03000,1,0
NOHRY,59.12000,9.62000,1,0
NOHUS,59.87000,5.77000,1,0
NOHVI,59.30000,5.32000,1,0
NOIKR,62.38000,6.55000,1,0
NOKMY,59.27678,5.26340,1,0
NOKRS,58.13000,7.98000,1,0
NOKRV,60.37000,5.15000,1,0
NOKSU,63.10000,7.73000,1,0
NOLAR,59.03000,10.02000,1,0
NOLND,58.13790,7.07044,1,0
NOMAY,61.93000,5.10000,1,0
NOMOL,62.73000,7.15000,1,0
NOMON,60.82000,5.02000,1,0
NOMQN,66.32000,14.13000,1,0
NOMSS,59.42000,10.65000,1,0
NOODD,60.07000,6.53000,1,0
NOORK,63.32000,9.83000,1,0
NOOSL,59.90000,10.73000,1,0
NOPOR,59.13000,9.63000,1,0
NOSAD,59.12000,10.22000,1,0
NOSAU,59.63000,6.35000,1,0
NOSKE,59.20000,9.60000,1,0
NOSKX,63.70000,11.15000,1,0
NOSLX,68.70000,15.42000,1,0
NOSPG,59.27000,11.10000,1,0
NOSRP,59.75000,5.48000,1,0
NOSTM,67.35000,15.60000,1,0
NOSUN,62.67000,8.55000,1,0
NOSVE,61.77000,5.28000,1,0
NOSVG,58.97000,5.75000,1,0
NOTAE,58.92000,5.58000,1,0
NOTON,59.25000,10.42000,1,0
NOTOS,69.67000,18.97000,1,0
NOTRD,63.43000,10.40000,1,0
NZAKL,-36.83000,174.80000,1,0
NZBLU,-46.60000,168.32000,1,0
NZCHC,-43.53000,172.63000,1,0
NZDUD,-45.87000,170.50000,1,0
NZHLZ,-37.78000,175.28000,1,0
NZLYT,-43.60000,172.72000,1,0
NZMNR,-43.54420,172.59094,1,0
NZNPE,-39.47000,176.90000,1,0
NZNPL,-39.05000,174.02000,1,0
NZNSN,-41.25000,173.27000,1,0
NZPMR,-40.35231,175.60821,1,0
NZPOE,-45.82000,170.60000,1,0
NZTIU,-44.38000,171.25000,1,0
NZTKA,-44.25000,171.27000,1,0
NZTRG,-37.68000,176.17000,1,0
NZWAG,-39.93000,174.98000,1,0
NZWLG,-41.27000,174.78000,1,0
NZWRE,-35.83000,174.48000,1,0
OMMCT,23.58589,58.40592,1,0
OMMNQ,23.62000,58.57000,1,0
OMOPQ,23.62755,58.56152,1,0
OMSLL,17.05067,54.10659,1,0
OMSOH,24.34610,56.70751,1,0
PAAML,8.31176,-82.92864,1,0
PABLB,8.96140,-79.56315,1,0
PACFZ,9.35000,-79.90000,1,0
PACSO,9.36899,-79.87991,1,0
PACTB,9.35000,-79.90000,1,0
PACTD,7.95231,-80.43822,1,0
PACZZ,8.13000,-80.70000,1,0
PAMIT,7.53333,-81.16667,1,0
PAONX,9.35000,-79.87000,1,0
PAPSA,8.95939,-79.58844,1,0
PAPTY,8.97000,-79.53000,1,0
PEATI,-16.22833,-73.60965,1,0
PECHM,-9.06334,-78.58901,1,0
PECLL,-12.05085,-77.12598,1,0
PEGSM,-12.19759,-76.92425,1,0
PEHCO,-11.12272,-77.61057,1,0
PEILQ,-17.66808,-71.34681,1,0
PEIQT,-3.74367,-73.25163,1,0
PELOB,-4.45644,-81.28216,1,0
PEMRI,-17.00541,-72.10014,1,0
PEPAC,-7.40401,-79.56508,1,0
PEPAI,-5.09385,-81.09622,1,0
PEPCH,-7.84799,-79.14074,1,0
PEPIO,-13.71346,-76.18417,1,0
PESNX,-6.38671,-77.50533,1,0
PESUP,-10.79875,-77.71373,1,0
PESVY,-8.21412,-78.97690,1,0
PETYL,-4.58115,-81.26290,1,0
PFPPT,-17.55163,-149.55848,1,0
PGLAE,-6.71553,146.99991,1,0
PGMAG,-5.22188,145.78563,1,0
PGPOM,-9.44380,147.18027,1,0
PGRAB,-4.19996,152.16446,1,0
PHCEB,10.31570,123.88544,1,0
PHCGY,8.45424,124.63190,1,0
PHDVO,7.19071,125.45534,1,0
PHGES,6.12000,125.15000,1,0
PHIGN,8.22802,124.24524,1,0
PHISB,6.70294,121.96900,1,0
PHMLS,12.87972,121.77402,1,0
PHMNI,10.99552,125.63689,1,0
PHMNL,14.59951,120.98422,1,0
PHMNN,14.61611,120.95667,1,0
PHMNS,14.57583,120.96917,1,0
PHOZC,8.16241,123.77412,1,0
PHPSL,18.16473,120.71156,1,0
PHSFS,14.79106,120.23973,1,0
PHZAM,6.92144,122.07903,1,0
PKBQM,24.85501,67.01527,1,0
PKKHI,24.86146,67.00994,1,0
PLGDN,54.35203,18.64664,1,0
PLGDY,54.50000,18.55000,1,0
PLSWI,53.90000,14.25000,1,0
PLSZZ,53.42854,14.55281,1,0
PRBQN,18.42745,-67.15407,1,0
PRMAZ,18.20135,-67.14515,1,0
PRPNU,18.41732,-66.08274,1,0
PRPSE,18.01108,-66.61406,1,0
PRSJU,18.45000,-66.08000,1,0
PTADH,38.65000,-27.22000,1,0
PTCNL,32.73000,-16.73000,1,0
PTENT,39.47000,-8.47000,1,0
PTFDF,40.15000,-8.87000,1,0
PTFNC,32.63000,-16.90000,1,0
PTHOR,38.53000,-28.63000,1,0
PTLEI,41.18000,-8.68000,1,0
PTLIS,38.72000,-9.13000,1,0
PTOPO,41.15000,-8.62000,1,0
PTPDL,37.73000,-25.67000,1,0
PTPRV,38.73000,-27.07000,1,0
PTSET,38.53000,-8.90000,1,0
PTSIE,37.95000,-8.87000,1,0
PTTER,38.72000,-27.22000,1,0
PTVDC,41.70000,-8.83000,1,0
PYASU,-25.27000,-57.67000,1,0
PYBCM,-25.22000,-57.55000,1,0
PYFNX,-25.26374,-57.57593,1,0
PYPIL,-26.86343,-58.29185,1,0
PYPSE,-25.16667,-57.55000,1,0
PYSAN,-25.42001,-57.54761,1,0
PYTER,-25.38000,-57.63000,1,0
QADOH,25.35214,51.49399,1,0
QAMES,25.63000,51.92000,1,0
QAUMS,24.98000,51.53000,1,0
RELPT,-20.92000,55.30000,1,0
REPDG,55.28561,-20.92392,1,0
REREU,-20.88000,55.53000,1,0
